ROK,WEB_PUBL_DATE,MENA,R1_AREA,R1_POPIS_LNG,S1_POPIS_LNG,H_HODNOTA_PUBL
2016,2018-03-16 10:00:00,USD,E1,EUROPE,Registered capital,56641.7583295741
2017,2019-03-15 10:00:00,CZK,E1,EUROPE,Registered capital,1546364.09934929
2017,2019-03-15 10:00:00,EUR,E1,EUROPE,Registered capital,60546.75408572
2017,2019-03-15 10:00:00,USD,E1,EUROPE,Registered capital,72629.9421985482
2018,2020-03-13 10:00:00,CZK,E1,EUROPE,Registered capital,1646935.74502775
2018,2020-03-13 10:00:00,EUR,E1,EUROPE,Registered capital,64020.8258514189
2018,2020-03-13 10:00:00,USD,E1,EUROPE,Registered capital,73307.9206368624
2019,2021-03-16 10:00:00,CZK,E1,EUROPE,Registered capital,1743690.77040331
2019,2021-03-16 10:00:00,EUR,E1,EUROPE,Registered capital,68622.2263047348
2019,2021-03-16 10:00:00,USD,E1,EUROPE,Registered capital,77082.83322591
2020,2022-03-23 10:00:00,CZK,E1,EUROPE,Registered capital,1945560.41707494
2020,2022-03-23 10:00:00,EUR,E1,EUROPE,Registered capital,74130.7074518931
2020,2022-03-23 10:00:00,USD,E1,EUROPE,Registered capital,90969.2999053133
2021,2023-03-23 10:00:00,CZK,E1,EUROPE,Registered capital,2070929.32354193
2021,2023-03-23 10:00:00,EUR,E1,EUROPE,Registered capital,83303.673513352
2021,2023-03-23 10:00:00,USD,E1,EUROPE,Registered capital,94343.2792830364
2014,2016-03-22 10:00:00,CZK,E1,EUROPE,Reinvestment of earnings,1116373.70961369
2014,2016-03-22 10:00:00,EUR,E1,EUROPE,Reinvestment of earnings,40265.9588679419
2014,2016-03-22 10:00:00,USD,E1,EUROPE,Reinvestment of earnings,48890.8517830292
2015,2017-03-21 10:00:00,CZK,E1,EUROPE,Reinvestment of earnings,1195218.43118745
2015,2017-03-21 10:00:00,EUR,E1,EUROPE,Reinvestment of earnings,44226.3989338558
2015,2017-03-21 10:00:00,USD,E1,EUROPE,Reinvestment of earnings,48147.6970346218
2016,2018-03-16 10:00:00,CZK,E1,EUROPE,Reinvestment of earnings,1265714.62250305
2016,2018-03-16 10:00:00,EUR,E1,EUROPE,Reinvestment of earnings,46843.6203739099
2016,2018-03-16 10:00:00,USD,E1,EUROPE,Reinvestment of earnings,49366.7702524687
2017,2019-03-15 10:00:00,CZK,E1,EUROPE,Reinvestment of earnings,1360353.99664834
2017,2019-03-15 10:00:00,EUR,E1,EUROPE,Reinvestment of earnings,53263.6647082355
2017,2019-03-15 10:00:00,USD,E1,EUROPE,Reinvestment of earnings,63893.3820228423
2018,2020-03-13 10:00:00,CZK,E1,EUROPE,Reinvestment of earnings,1481575.80452446
2018,2020-03-13 10:00:00,EUR,E1,EUROPE,Reinvestment of earnings,57592.8398260236
2018,2020-03-13 10:00:00,USD,E1,EUROPE,Reinvestment of earnings,65947.467485287
2019,2021-03-16 10:00:00,CZK,E1,EUROPE,Reinvestment of earnings,1523946.10678619
2019,2021-03-16 10:00:00,EUR,E1,EUROPE,Reinvestment of earnings,59974.2663040609
2019,2021-03-16 10:00:00,USD,E1,EUROPE,Reinvestment of earnings,67368.6444801816
2020,2022-03-23 10:00:00,CZK,E1,EUROPE,Reinvestment of earnings,1555196.08302118
2020,2022-03-23 10:00:00,EUR,E1,EUROPE,Reinvestment of earnings,59256.8520869187
2020,2022-03-23 10:00:00,USD,E1,EUROPE,Reinvestment of earnings,72716.8879703175
2021,2023-03-23 10:00:00,CZK,E1,EUROPE,Reinvestment of earnings,1657529.3176222
2021,2023-03-23 10:00:00,EUR,E1,EUROPE,Reinvestment of earnings,66674.5501859293
2021,2023-03-23 10:00:00,USD,E1,EUROPE,Reinvestment of earnings,75510.4240181406
2014,2016-03-22 10:00:00,CZK,E1,EUROPE,Other capital,217494.450431
2014,2016-03-22 10:00:00,EUR,E1,EUROPE,Other capital,7844.70515531109
2014,2016-03-22 10:00:00,USD,E1,EUROPE,Other capital,9525.02629548042
2015,2017-03-21 10:00:00,CZK,E1,EUROPE,Other capital,152605.37582663
2015,2017-03-21 10:00:00,EUR,E1,EUROPE,Other capital,5646.8224172666
2015,2017-03-21 10:00:00,USD,E1,EUROPE,Other capital,6147.4933865062
2016,2018-03-16 10:00:00,CZK,E1,EUROPE,Other capital,208938.438007
2016,2018-03-16 10:00:00,EUR,E1,EUROPE,Other capital,7732.73271676536
2016,2018-03-16 10:00:00,USD,E1,EUROPE,Other capital,8149.24287245992
2017,2019-03-15 10:00:00,CZK,E1,EUROPE,Other capital,214835.3932544
2017,2019-03-15 10:00:00,EUR,E1,EUROPE,Other capital,8411.72252366484
2017,2019-03-15 10:00:00,USD,E1,EUROPE,Other capital,10090.4322603166
2018,2020-03-13 10:00:00,CZK,E1,EUROPE,Other capital,348447.3459726
2018,2020-03-13 10:00:00,EUR,E1,EUROPE,Other capital,13545.0863351837
2018,2020-03-13 10:00:00,USD,E1,EUROPE,Other capital,15509.9860221045
2019,2021-03-16 10:00:00,CZK,E1,EUROPE,Other capital,376244.4928986
2019,2021-03-16 10:00:00,EUR,E1,EUROPE,Other capital,14806.9458047462
2019,2021-03-16 10:00:00,USD,E1,EUROPE,Other capital,16632.5314043853
2020,2022-03-23 10:00:00,CZK,E1,EUROPE,Other capital,434907.02431071
2020,2022-03-23 10:00:00,EUR,E1,EUROPE,Other capital,16571.0430295565
2020,2022-03-23 10:00:00,USD,E1,EUROPE,Other capital,20335.1112503254
2021,2023-03-23 10:00:00,CZK,E1,EUROPE,Other capital,416796.7135192
2021,2023-03-23 10:00:00,EUR,E1,EUROPE,Other capital,16765.7567787289
2021,2023-03-23 10:00:00,USD,E1,EUROPE,Other capital,18987.595714054
2014,2016-03-22 10:00:00,CZK,E1,EUROPE,Sum,2564073.56071203
2014,2016-03-22 10:00:00,EUR,E1,EUROPE,Sum,92482.3646785223
2014,2016-03-22 10:00:00,USD,E1,EUROPE,Sum,112291.913843918
2015,2017-03-21 10:00:00,CZK,E1,EUROPE,Sum,2723623.53646287
2015,2017-03-21 10:00:00,EUR,E1,EUROPE,Sum,100781.629471337
2015,2017-03-21 10:00:00,USD,E1,EUROPE,Sum,109717.351613877
2016,2018-03-16 10:00:00,CZK,E1,EUROPE,Sum,2926891.102322
2016,2018-03-16 10:00:00,EUR,E1,EUROPE,Sum,108323.134800962
2016,2018-03-16 10:00:00,USD,E1,EUROPE,Sum,114157.771454503
2017,2019-03-15 10:00:00,CZK,E1,EUROPE,Sum,3121553.48925203
2017,2019-03-15 10:00:00,EUR,E1,EUROPE,Sum,122222.14131762
2017,2019-03-15 10:00:00,USD,E1,EUROPE,Sum,146613.756481707
2018,2020-03-13 10:00:00,CZK,E1,EUROPE,Sum,3476958.89552481
2018,2020-03-13 10:00:00,EUR,E1,EUROPE,Sum,135158.752012626
2018,2020-03-13 10:00:00,USD,E1,EUROPE,Sum,154765.374144254
2019,2021-03-16 10:00:00,CZK,E1,EUROPE,Sum,3643881.3700881
2019,2021-03-16 10:00:00,EUR,E1,EUROPE,Sum,143403.438413542
2019,2021-03-16 10:00:00,USD,E1,EUROPE,Sum,161084.009110477
2020,2022-03-23 10:00:00,CZK,E1,EUROPE,Sum,3935663.52440683
2020,2022-03-23 10:00:00,EUR,E1,EUROPE,Sum,149958.602568368
2020,2022-03-23 10:00:00,USD,E1,EUROPE,Sum,184021.299125956
2021,2023-03-23 10:00:00,CZK,E1,EUROPE,Sum,4145255.35468334
2021,2023-03-23 10:00:00,EUR,E1,EUROPE,Sum,166743.98047801
2021,2023-03-23 10:00:00,USD,E1,EUROPE,Sum,188841.299015231
2014,2016-03-22 10:00:00,CZK,,of which,Registered capital,
2014,2016-03-22 10:00:00,EUR,,of which,Registered capital,
2014,2016-03-22 10:00:00,USD,,of which,Registered capital,
2015,2017-03-21 10:00:00,CZK,,of which,Registered capital,
2015,2017-03-21 10:00:00,EUR,,of which,Registered capital,
2015,2017-03-21 10:00:00,USD,,of which,Registered capital,
2016,2018-03-16 10:00:00,CZK,,of which,Registered capital,
2016,2018-03-16 10:00:00,EUR,,of which,Registered capital,
2016,2018-03-16 10:00:00,USD,,of which,Registered capital,
2017,2019-03-15 10:00:00,CZK,,of which,Registered capital,
2017,2019-03-15 10:00:00,EUR,,of which,Registered capital,
2017,2019-03-15 10:00:00,USD,,of which,Registered capital,
2018,2020-03-13 10:00:00,CZK,,of which,Registered capital,
2018,2020-03-13 10:00:00,EUR,,of which,Registered capital,
2018,2020-03-13 10:00:00,USD,,of which,Registered capital,
2019,2021-03-16 10:00:00,CZK,,of which,Registered capital,
2019,2021-03-16 10:00:00,EUR,,of which,Registered capital,
2019,2021-03-16 10:00:00,USD,,of which,Registered capital,
2020,2022-03-23 10:00:00,CZK,,of which,Registered capital,
2020,2022-03-23 10:00:00,EUR,,of which,Registered capital,
2020,2022-03-23 10:00:00,USD,,of which,Registered capital,
2021,2023-03-23 10:00:00,CZK,,of which,Registered capital,
2021,2023-03-23 10:00:00,EUR,,of which,Registered capital,
2021,2023-03-23 10:00:00,USD,,of which,Registered capital,
2014,2016-03-22 10:00:00,CZK,,of which,Reinvestment of earnings,
2014,2016-03-22 10:00:00,EUR,,of which,Reinvestment of earnings,
2014,2016-03-22 10:00:00,USD,,of which,Reinvestment of earnings,
2015,2017-03-21 10:00:00,CZK,,of which,Reinvestment of earnings,
2015,2017-03-21 10:00:00,EUR,,of which,Reinvestment of earnings,
2015,2017-03-21 10:00:00,USD,,of which,Reinvestment of earnings,
2016,2018-03-16 10:00:00,CZK,,of which,Reinvestment of earnings,
2016,2018-03-16 10:00:00,EUR,,of which,Reinvestment of earnings,
2016,2018-03-16 10:00:00,USD,,of which,Reinvestment of earnings,
2017,2019-03-15 10:00:00,CZK,,of which,Reinvestment of earnings,
2017,2019-03-15 10:00:00,EUR,,of which,Reinvestment of earnings,
2017,2019-03-15 10:00:00,USD,,of which,Reinvestment of earnings,
2018,2020-03-13 10:00:00,CZK,,of which,Reinvestment of earnings,
2018,2020-03-13 10:00:00,EUR,,of which,Reinvestment of earnings,
2018,2020-03-13 10:00:00,USD,,of which,Reinvestment of earnings,
2019,2021-03-16 10:00:00,CZK,,of which,Reinvestment of earnings,
2019,2021-03-16 10:00:00,EUR,,of which,Reinvestment of earnings,
2019,2021-03-16 10:00:00,USD,,of which,Reinvestment of earnings,
2020,2022-03-23 10:00:00,CZK,,of which,Reinvestment of earnings,
2020,2022-03-23 10:00:00,EUR,,of which,Reinvestment of earnings,
2020,2022-03-23 10:00:00,USD,,of which,Reinvestment of earnings,
2021,2023-03-23 10:00:00,CZK,,of which,Reinvestment of earnings,
2021,2023-03-23 10:00:00,EUR,,of which,Reinvestment of earnings,
2021,2023-03-23 10:00:00,USD,,of which,Reinvestment of earnings,
2014,2016-03-22 10:00:00,CZK,,of which,Other capital,
2014,2016-03-22 10:00:00,EUR,,of which,Other capital,
2014,2016-03-22 10:00:00,USD,,of which,Other capital,
2015,2017-03-21 10:00:00,CZK,,of which,Other capital,
2015,2017-03-21 10:00:00,EUR,,of which,Other capital,
2015,2017-03-21 10:00:00,USD,,of which,Other capital,
2016,2018-03-16 10:00:00,CZK,,of which,Other capital,
2016,2018-03-16 10:00:00,EUR,,of which,Other capital,
2016,2018-03-16 10:00:00,USD,,of which,Other capital,
2017,2019-03-15 10:00:00,CZK,,of which,Other capital,
2017,2019-03-15 10:00:00,EUR,,of which,Other capital,
2017,2019-03-15 10:00:00,USD,,of which,Other capital,
2018,2020-03-13 10:00:00,CZK,,of which,Other capital,
2018,2020-03-13 10:00:00,EUR,,of which,Other capital,
2018,2020-03-13 10:00:00,USD,,of which,Other capital,
2019,2021-03-16 10:00:00,CZK,,of which,Other capital,
2019,2021-03-16 10:00:00,EUR,,of which,Other capital,
2019,2021-03-16 10:00:00,USD,,of which,Other capital,
2020,2022-03-23 10:00:00,CZK,,of which,Other capital,
2020,2022-03-23 10:00:00,EUR,,of which,Other capital,
2020,2022-03-23 10:00:00,USD,,of which,Other capital,
2021,2023-03-23 10:00:00,CZK,,of which,Other capital,
2021,2023-03-23 10:00:00,EUR,,of which,Other capital,
2021,2023-03-23 10:00:00,USD,,of which,Other capital,
2014,2016-03-22 10:00:00,CZK,,of which,Sum,
2014,2016-03-22 10:00:00,EUR,,of which,Sum,
2014,2016-03-22 10:00:00,USD,,of which,Sum,
2015,2017-03-21 10:00:00,CZK,,of which,Sum,
2015,2017-03-21 10:00:00,EUR,,of which,Sum,
2015,2017-03-21 10:00:00,USD,,of which,Sum,
2016,2018-03-16 10:00:00,CZK,,of which,Sum,
2016,2018-03-16 10:00:00,EUR,,of which,Sum,
2016,2018-03-16 10:00:00,USD,,of which,Sum,
2017,2019-03-15 10:00:00,CZK,,of which,Sum,
2017,2019-03-15 10:00:00,EUR,,of which,Sum,
2017,2019-03-15 10:00:00,USD,,of which,Sum,
2018,2020-03-13 10:00:00,CZK,,of which,Sum,
2018,2020-03-13 10:00:00,EUR,,of which,Sum,
2018,2020-03-13 10:00:00,USD,,of which,Sum,
2019,2021-03-16 10:00:00,CZK,,of which,Sum,
2019,2021-03-16 10:00:00,EUR,,of which,Sum,
2019,2021-03-16 10:00:00,USD,,of which,Sum,
2020,2022-03-23 10:00:00,CZK,,of which,Sum,
2020,2022-03-23 10:00:00,EUR,,of which,Sum,
2020,2022-03-23 10:00:00,USD,,of which,Sum,
2021,2023-03-23 10:00:00,CZK,,of which,Sum,
2021,2023-03-23 10:00:00,EUR,,of which,Sum,
2021,2023-03-23 10:00:00,USD,,of which,Sum,
2014,2016-03-22 10:00:00,CZK,AL,Albania,Registered capital,0
2014,2016-03-22 10:00:00,EUR,AL,Albania,Registered capital,0
2014,2016-03-22 10:00:00,USD,AL,Albania,Registered capital,0
2015,2017-03-21 10:00:00,CZK,AL,Albania,Registered capital,0
2015,2017-03-21 10:00:00,EUR,AL,Albania,Registered capital,0
2015,2017-03-21 10:00:00,USD,AL,Albania,Registered capital,0
2016,2018-03-16 10:00:00,CZK,AL,Albania,Registered capital,0
2016,2018-03-16 10:00:00,EUR,AL,Albania,Registered capital,0
2016,2018-03-16 10:00:00,USD,AL,Albania,Registered capital,0
2017,2019-03-15 10:00:00,CZK,AL,Albania,Registered capital,0
2017,2019-03-15 10:00:00,EUR,AL,Albania,Registered capital,0
2017,2019-03-15 10:00:00,USD,AL,Albania,Registered capital,0
2018,2020-03-13 10:00:00,CZK,AL,Albania,Registered capital,0
2018,2020-03-13 10:00:00,EUR,AL,Albania,Registered capital,0
2018,2020-03-13 10:00:00,USD,AL,Albania,Registered capital,0
2019,2021-03-16 10:00:00,CZK,AL,Albania,Registered capital,0
2019,2021-03-16 10:00:00,EUR,AL,Albania,Registered capital,0
2019,2021-03-16 10:00:00,USD,AL,Albania,Registered capital,0
2020,2022-03-23 10:00:00,CZK,AL,Albania,Registered capital,4
2020,2022-03-23 10:00:00,EUR,AL,Albania,Registered capital,0.152409982853877
2020,2022-03-23 10:00:00,USD,AL,Albania,Registered capital,0.187029503904241
2021,2023-03-23 10:00:00,CZK,AL,Albania,Registered capital,8.1
2021,2023-03-23 10:00:00,EUR,AL,Albania,Registered capital,0.325824617860016
2021,2023-03-23 10:00:00,USD,AL,Albania,Registered capital,0.3690036900369
2014,2016-03-22 10:00:00,CZK,AL,Albania,Reinvestment of earnings,0
2014,2016-03-22 10:00:00,EUR,AL,Albania,Reinvestment of earnings,0
2014,2016-03-22 10:00:00,USD,AL,Albania,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,CZK,AL,Albania,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,EUR,AL,Albania,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,USD,AL,Albania,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,CZK,AL,Albania,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,EUR,AL,Albania,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,USD,AL,Albania,Reinvestment of earnings,0
2017,2019-03-15 10:00:00,CZK,AL,Albania,Reinvestment of earnings,0
2017,2019-03-15 10:00:00,EUR,AL,Albania,Reinvestment of earnings,0
2017,2019-03-15 10:00:00,USD,AL,Albania,Reinvestment of earnings,0
2018,2020-03-13 10:00:00,CZK,AL,Albania,Reinvestment of earnings,0
2018,2020-03-13 10:00:00,EUR,AL,Albania,Reinvestment of earnings,0
2018,2020-03-13 10:00:00,USD,AL,Albania,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,CZK,AL,Albania,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,EUR,AL,Albania,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,USD,AL,Albania,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,CZK,AL,Albania,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,EUR,AL,Albania,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,USD,AL,Albania,Reinvestment of earnings,0
2021,2023-03-23 10:00:00,CZK,AL,Albania,Reinvestment of earnings,0
2021,2023-03-23 10:00:00,EUR,AL,Albania,Reinvestment of earnings,0
2021,2023-03-23 10:00:00,USD,AL,Albania,Reinvestment of earnings,0
2014,2016-03-22 10:00:00,CZK,AL,Albania,Other capital,0
2014,2016-03-22 10:00:00,EUR,AL,Albania,Other capital,0
2014,2016-03-22 10:00:00,USD,AL,Albania,Other capital,0
2015,2017-03-21 10:00:00,CZK,AL,Albania,Other capital,0
2015,2017-03-21 10:00:00,EUR,AL,Albania,Other capital,0
2015,2017-03-21 10:00:00,USD,AL,Albania,Other capital,0
2016,2018-03-16 10:00:00,CZK,AL,Albania,Other capital,-4.873
2016,2018-03-16 10:00:00,EUR,AL,Albania,Other capital,-0.180347890451517
2016,2018-03-16 10:00:00,USD,AL,Albania,Other capital,-0.190062014899177
2017,2019-03-15 10:00:00,CZK,AL,Albania,Other capital,0.294
2017,2019-03-15 10:00:00,EUR,AL,Albania,Other capital,0.011511354737666
2017,2019-03-15 10:00:00,USD,AL,Albania,Other capital,0.013808651542906
2018,2020-03-13 10:00:00,CZK,AL,Albania,Other capital,0
2018,2020-03-13 10:00:00,EUR,AL,Albania,Other capital,0
2018,2020-03-13 10:00:00,USD,AL,Albania,Other capital,0
2019,2021-03-16 10:00:00,CZK,AL,Albania,Other capital,3.843
2019,2021-03-16 10:00:00,EUR,AL,Albania,Other capital,0.151239669421488
2019,2021-03-16 10:00:00,USD,AL,Albania,Other capital,0.169886388753813
2020,2022-03-23 10:00:00,CZK,AL,Albania,Other capital,12.214
2020,2022-03-23 10:00:00,EUR,AL,Albania,Other capital,0.465383882644313
2020,2022-03-23 10:00:00,USD,AL,Albania,Other capital,0.5710945901716
2021,2023-03-23 10:00:00,CZK,AL,Albania,Other capital,362.257
2021,2023-03-23 10:00:00,EUR,AL,Albania,Other capital,14.5718825422365
2021,2023-03-23 10:00:00,USD,AL,Albania,Other capital,16.5029839187281
2014,2016-03-22 10:00:00,CZK,AL,Albania,Sum,0
2014,2016-03-22 10:00:00,EUR,AL,Albania,Sum,0
2014,2016-03-22 10:00:00,USD,AL,Albania,Sum,0
2015,2017-03-21 10:00:00,CZK,AL,Albania,Sum,0
2015,2017-03-21 10:00:00,EUR,AL,Albania,Sum,0
2015,2017-03-21 10:00:00,USD,AL,Albania,Sum,0
2016,2018-03-16 10:00:00,CZK,AL,Albania,Sum,-4.873
2016,2018-03-16 10:00:00,EUR,AL,Albania,Sum,-0.180347890451517
2016,2018-03-16 10:00:00,USD,AL,Albania,Sum,-0.190062014899177
2017,2019-03-15 10:00:00,CZK,AL,Albania,Sum,0.294
2017,2019-03-15 10:00:00,EUR,AL,Albania,Sum,0.011511354737666
2017,2019-03-15 10:00:00,USD,AL,Albania,Sum,0.013808651542906
2018,2020-03-13 10:00:00,CZK,AL,Albania,Sum,0
2018,2020-03-13 10:00:00,EUR,AL,Albania,Sum,0
2018,2020-03-13 10:00:00,USD,AL,Albania,Sum,0
2019,2021-03-16 10:00:00,CZK,AL,Albania,Sum,3.843
2019,2021-03-16 10:00:00,EUR,AL,Albania,Sum,0.151239669421488
2019,2021-03-16 10:00:00,USD,AL,Albania,Sum,0.169886388753813
2020,2022-03-23 10:00:00,CZK,AL,Albania,Sum,16.214
2020,2022-03-23 10:00:00,EUR,AL,Albania,Sum,0.61779386549819
2020,2022-03-23 10:00:00,USD,AL,Albania,Sum,0.758124094075841
2021,2023-03-23 10:00:00,CZK,AL,Albania,Sum,364.257
2021,2023-03-23 10:00:00,EUR,AL,Albania,Sum,14.6523330651649
2021,2023-03-23 10:00:00,USD,AL,Albania,Sum,16.5940959409594
2014,2016-03-22 10:00:00,CZK,BE,Belgium,Registered capital,38435.811535
2014,2016-03-22 10:00:00,EUR,BE,Belgium,Registered capital,1386.32322939585
2014,2016-03-22 10:00:00,USD,BE,Belgium,Registered capital,1683.27106661119
2015,2017-03-21 10:00:00,CZK,BE,Belgium,Registered capital,47655.383804
2015,2017-03-21 10:00:00,EUR,BE,Belgium,Registered capital,1763.38145435708
2015,2017-03-21 10:00:00,USD,BE,Belgium,Registered capital,1919.73025314212
2016,2018-03-16 10:00:00,CZK,BE,Belgium,Registered capital,49273.127941
2016,2018-03-16 10:00:00,EUR,BE,Belgium,Registered capital,1823.57986458179
2016,2018-03-16 10:00:00,USD,BE,Belgium,Registered capital,1921.80381220016
2017,2019-03-15 10:00:00,CZK,BE,Belgium,Registered capital,48262.230709
2017,2019-03-15 10:00:00,EUR,BE,Belgium,Registered capital,1889.67230653876
2017,2019-03-15 10:00:00,USD,BE,Belgium,Registered capital,2266.79022633977
2018,2020-03-13 10:00:00,CZK,BE,Belgium,Registered capital,49894.6777158
2018,2020-03-13 10:00:00,EUR,BE,Belgium,Registered capital,1939.54043598834
2018,2020-03-13 10:00:00,USD,BE,Belgium,Registered capital,2220.89725433099
2019,2021-03-16 10:00:00,CZK,BE,Belgium,Registered capital,51077.710916
2019,2021-03-16 10:00:00,EUR,BE,Belgium,Registered capital,2010.14210609996
2019,2021-03-16 10:00:00,USD,BE,Belgium,Registered capital,2257.97758348437
2020,2022-03-23 10:00:00,CZK,BE,Belgium,Registered capital,52927.6161807186
2020,2022-03-23 10:00:00,EUR,BE,Belgium,Registered capital,2016.67426864997
2020,2022-03-23 10:00:00,USD,BE,Belgium,Registered capital,2474.75644927847
2021,2023-03-23 10:00:00,CZK,BE,Belgium,Registered capital,57043.473623762
2021,2023-03-23 10:00:00,EUR,BE,Belgium,Registered capital,2294.588641342
2021,2023-03-23 10:00:00,USD,BE,Belgium,Registered capital,2598.67311848034
2014,2016-03-22 10:00:00,CZK,BE,Belgium,Reinvestment of earnings,80091.608224
2014,2016-03-22 10:00:00,EUR,BE,Belgium,Reinvestment of earnings,2888.78659058611
2014,2016-03-22 10:00:00,USD,BE,Belgium,Reinvestment of earnings,3507.55926355435
2015,2017-03-21 10:00:00,CZK,BE,Belgium,Reinvestment of earnings,84453.2677975
2015,2017-03-21 10:00:00,EUR,BE,Belgium,Reinvestment of earnings,3125.00528390379
2015,2017-03-21 10:00:00,USD,BE,Belgium,Reinvestment of earnings,3402.08136470754
2016,2018-03-16 10:00:00,CZK,BE,Belgium,Reinvestment of earnings,84998.8790299
2016,2018-03-16 10:00:00,EUR,BE,Belgium,Reinvestment of earnings,3145.77642597705
2016,2018-03-16 10:00:00,USD,BE,Belgium,Reinvestment of earnings,3315.21818440267
2017,2019-03-15 10:00:00,CZK,BE,Belgium,Reinvestment of earnings,73400.223619
2017,2019-03-15 10:00:00,EUR,BE,Belgium,Reinvestment of earnings,2873.9320132733
2017,2019-03-15 10:00:00,USD,BE,Belgium,Reinvestment of earnings,3447.47656845616
2018,2020-03-13 10:00:00,CZK,BE,Belgium,Reinvestment of earnings,78119.7978937
2018,2020-03-13 10:00:00,EUR,BE,Belgium,Reinvestment of earnings,3036.72683746161
2018,2020-03-13 10:00:00,USD,BE,Belgium,Reinvestment of earnings,3477.24552184189
2019,2021-03-16 10:00:00,CZK,BE,Belgium,Reinvestment of earnings,85900.06005
2019,2021-03-16 10:00:00,EUR,BE,Belgium,Reinvestment of earnings,3380.56119834711
2019,2021-03-16 10:00:00,USD,BE,Belgium,Reinvestment of earnings,3797.35909332037
2020,2022-03-23 10:00:00,CZK,BE,Belgium,Reinvestment of earnings,99893.0625288
2020,2022-03-23 10:00:00,EUR,BE,Belgium,Reinvestment of earnings,3806.17498680892
2020,2022-03-23 10:00:00,USD,BE,Belgium,Reinvestment of earnings,4670.73748205919
2021,2023-03-23 10:00:00,CZK,BE,Belgium,Reinvestment of earnings,111044.4952812
2021,2023-03-23 10:00:00,EUR,BE,Belgium,Reinvestment of earnings,4466.79385684634
2021,2023-03-23 10:00:00,USD,BE,Belgium,Reinvestment of earnings,5058.74426136395
2014,2016-03-22 10:00:00,CZK,BE,Belgium,Other capital,-44236.8939
2014,2016-03-22 10:00:00,EUR,BE,Belgium,Other capital,-1595.55974391344
2014,2016-03-22 10:00:00,USD,BE,Belgium,Other capital,-1937.32565034598
2015,2017-03-21 10:00:00,CZK,BE,Belgium,Other capital,-67745.806767
2015,2017-03-21 10:00:00,EUR,BE,Belgium,Other capital,-2506.78285909343
2015,2017-03-21 10:00:00,USD,BE,Belgium,Other capital,-2729.04474568966
2016,2018-03-16 10:00:00,CZK,BE,Belgium,Other capital,-89312.708303
2016,2018-03-16 10:00:00,EUR,BE,Belgium,Other capital,-3305.42961891192
2016,2018-03-16 10:00:00,USD,BE,Belgium,Other capital,-3483.47081801162
2017,2019-03-15 10:00:00,CZK,BE,Belgium,Other capital,-108755.926755
2017,2019-03-15 10:00:00,EUR,BE,Belgium,Other capital,-4258.25868265466
2017,2019-03-15 10:00:00,USD,BE,Belgium,Other capital,-5108.07039382838
2018,2020-03-13 10:00:00,CZK,BE,Belgium,Other capital,-47814.794979
2018,2020-03-13 10:00:00,EUR,BE,Belgium,Other capital,-1858.68979510204
2018,2020-03-13 10:00:00,USD,BE,Belgium,Other capital,-2128.31812423217
2019,2021-03-16 10:00:00,CZK,BE,Belgium,Other capital,-46706.512432
2019,2021-03-16 10:00:00,EUR,BE,Belgium,Other capital,-1838.11540464384
2019,2021-03-16 10:00:00,USD,BE,Belgium,Other capital,-2064.74127722028
2020,2022-03-23 10:00:00,CZK,BE,Belgium,Other capital,-17929.96757
2020,2022-03-23 10:00:00,EUR,BE,Belgium,Other capital,-683.176512478567
2020,2022-03-23 10:00:00,USD,BE,Belgium,Other capital,-838.358234909057
2021,2023-03-23 10:00:00,CZK,BE,Belgium,Other capital,-21135.197389
2021,2023-03-23 10:00:00,EUR,BE,Belgium,Other capital,-850.168841069992
2021,2023-03-23 10:00:00,USD,BE,Belgium,Other capital,-962.835287185094
2014,2016-03-22 10:00:00,CZK,BE,Belgium,Sum,74290.525859
2014,2016-03-22 10:00:00,EUR,BE,Belgium,Sum,2679.55007606853
2014,2016-03-22 10:00:00,USD,BE,Belgium,Sum,3253.50467981957
2015,2017-03-21 10:00:00,CZK,BE,Belgium,Sum,64362.8448345
2015,2017-03-21 10:00:00,EUR,BE,Belgium,Sum,2381.60387916744
2015,2017-03-21 10:00:00,USD,BE,Belgium,Sum,2592.76687216001
2016,2018-03-16 10:00:00,CZK,BE,Belgium,Sum,44959.2986679
2016,2018-03-16 10:00:00,EUR,BE,Belgium,Sum,1663.92667164693
2016,2018-03-16 10:00:00,USD,BE,Belgium,Sum,1753.55117859121
2017,2019-03-15 10:00:00,CZK,BE,Belgium,Sum,12906.527573
2017,2019-03-15 10:00:00,EUR,BE,Belgium,Sum,505.3456371574
2017,2019-03-15 10:00:00,USD,BE,Belgium,Sum,606.196400967545
2018,2020-03-13 10:00:00,CZK,BE,Belgium,Sum,80199.6806305
2018,2020-03-13 10:00:00,EUR,BE,Belgium,Sum,3117.57747834791
