"","year","country","gp","npos","nneg","nneu","nmention","log_senti","add_senti","total_ne","salience","import","export","balance","eu","n_balance","n_import","n_export","election_1","right_wing_gov"
"142",2012,"Hungary","USA",200,142,108,450,0.341472247037919,0.128888888888889,170845,2.63396646082707,1902610.524,2453641.178,551030.654,1,-0.0956256663525235,0.545613996901064,0.247157576088747,0,1
"143",2012,"Hungary","RU",164,212,161,537,-0.256031418159045,-0.0893854748603352,170845,3.14319997658696,8283260.028,3286884.42,-4996375.608,1,-1.52099903310682,1.53101339047952,1.35479467627749,0,1
"144",2012,"Hungary","CN",26,54,32,112,-0.721055968677022,-0.25,170845,0.655564985805848,5412282.799,1810642.365,-3601640.434,1,-0.34883737854958,0.522142896042964,0.78700010658951,0,1
"145",2013,"Croatia","CN",6,40,0,46,-1.8294997972109,-0.739130434782609,108116,0.425468940767324,769746.958,76376.174,-693370.784,1,0.747650981352467,-0.747662811524405,0.300547523627296,0,0
"146",2013,"Croatia","RU",24,63,0,87,-0.952366788347965,-0.448275862068966,108116,0.8046912575382,988554.972,377505.849,-611049.123,1,0.531108824354217,-0.363132927383318,1.66298258923329,0,0
"147",2013,"Croatia","USA",50,127,9,186,-0.926143028317167,-0.413978494623656,108116,1.72037441266788,222837.141,328225.29,105388.149,1,0.360801914475652,-0.769055710732035,-0.353257766209859,0,0
"148",2013,"Czechia","USA",28,15,8,51,0.609064063349404,0.254901960784314,30985,1.64595772147813,3099848.764,3486952.077,387103.313,1,1.58872804098282,0.567866603674472,0.84111110425984,0,0
"149",2013,"Czechia","RU",9,12,15,36,-0.27443684570176,-0.0833333333333333,30985,1.16185250927868,7750046.384,5936747.596,-1813298.788,1,-0.0429615574166685,1.46419206115932,1.80256821632262,0,0
"150",2013,"Czechia","CN",14,2,1,17,1.75785791755237,0.705882352941177,30985,0.548652573826045,15486206.127,1916664.908,-13569541.219,1,-0.447953273915307,0.498003925503549,0.97172507722173,0,0
"151",2013,"Hungary","RU",116,169,111,396,-0.37496165381475,-0.133838383838384,147957,2.67645329386241,8540719.077,3373891.857,-5166827.22,1,-1.63012710400614,1.63239005148312,1.43273031665469,1,1
"152",2013,"Hungary","USA",194,153,124,471,0.236731596031249,0.0870488322717622,147957,3.18335732679089,2129184.009,3292394.35,1163210.341,1,0.895685078829008,0.906074478452164,0.97735490392503,1,1
"153",2013,"Hungary","CN",35,51,28,114,-0.37204911118832,-0.140350877192982,147957,0.770494130051299,5360437.378,1997306.55,-3363130.828,1,-0.228956082290345,0.503256146934428,0.985710860458336,1,1
"154",2014,"Croatia","CN",7,21,1,29,-1.05314991459135,-0.482758620689655,94560,0.30668358714044,588802.22,68086.998,-520715.222,1,1.14041307440839,-1.17643285733668,0.110980727324326,1,0
"155",2014,"Croatia","RU",21,55,2,78,-0.948330085618772,-0.435897435897436,94560,0.8248730964467,1158132.583,365275.195,-792857.388,1,0.329938081961103,-0.172236277909135,1.53377102514009,1,0
"156",2014,"Croatia","USA",53,103,18,174,-0.659889958803463,-0.28735632183908,94560,1.84010152284264,203575.171,291613.422,88038.251,1,0.283748759451207,-0.894393512692952,-0.703303543030372,1,0
"157",2014,"Czechia","RU",217,467,265,949,-0.765200498200003,-0.263435194942044,59495,15.9509202453988,6248073.732,5452117.623,-795956.109,1,0.764147456366876,0.840907826879225,1.55112199395591,0,0
"158",2014,"Czechia","USA",124,68,64,256,0.597471970636583,0.21875,59495,4.30288259517607,3724818.924,3856227.044,131408.12,1,0.832505319015522,1.05230842737132,1.08572175280763,0,0
"159",2014,"Czechia","CN",22,27,17,66,-0.200670695462151,-0.0757575757575758,59495,1.10933691906883,17426277.263,2038260.172,-15388017.091,1,-0.640119008408188,0.684427697796558,1.09694350438084,0,0
"160",2014,"Hungary","USA",208,203,132,543,0.0242730363562066,0.00920810313075506,80444,6.75003729302372,2019511.732,3971164.63,1951652.898,1,2.17242064407245,0.731594566205479,1.56827516654394,0,1
"161",2014,"Hungary","RU",196,450,240,886,-0.829695645739077,-0.286681715575621,80444,11.0138730048232,7292483.517,2855657.654,-4436825.863,1,-1.16275904037471,1.14088682520202,0.968529601534524,0,1
"162",2014,"Hungary","CN",63,32,30,125,0.669799816562954,0.248,80444,1.55387598826513,5140096.968,2156226.729,-2983870.239,1,-0.0383295838785318,0.422988421031652,1.15488711981446,0,1
"163",2015,"Croatia","CN",9,25,0,34,-0.987386653557885,-0.470588235294118,72771,0.467219084525429,578390.765,77335.852,-501054.913,1,1.18513693979401,-1.20110403643072,0.32249458856384,1,0
"164",2015,"Croatia","RU",2,39,5,46,-2.76000994003292,-0.804347826086957,72771,0.632119937887345,477790.619,216043.098,-261747.521,1,0.917610849404861,-0.938109795400105,-0.042801467735508,1,0
"165",2015,"Croatia","USA",38,108,13,159,-1.03609193168678,-0.440251572327044,72771,2.18493630704539,180635.715,299980.853,119345.138,1,0.422786719060178,-1.04366074720838,-0.623302602231966,1,0
"166",2015,"Czechia","USA",133,94,76,303,0.345501643340607,0.128712871287129,62714,4.83145709092069,3277159.311,3687821.356,410662.045,1,1.65840337680009,0.705307797265803,0.97416849780235,0,0
"167",2015,"Czechia","RU",119,191,96,406,-0.471571437249135,-0.177339901477833,62714,6.47383359377492,4194560.296,3199489.631,-995070.665,1,0.606179884337876,-0.0112531947191521,0.382364734722356,0,0
"168",2015,"Czechia","CN",17,14,12,43,0.18805223150294,0.0697674418604651,62714,0.685652326434289,18998267.416,1849509.931,-17148757.485,1,-0.826183600341523,0.835482125075932,0.90256908940426,0,0
"169",2015,"Hungary","RU",150,333,195,678,-0.795679781166748,-0.269911504424779,149735,4.52799946572278,3642933.658,1707361.623,-1935572.035,1,0.438616281785211,-0.296154056866947,-0.0600397898220078,0,1
"170",2015,"Hungary","USA",321,255,126,702,0.229775134033915,0.094017094017094,149735,4.68828263265102,1872102.39,3590703.422,1718601.032,1,1.79503664415152,0.497077970397939,1.23705524785854,0,1
"171",2015,"Hungary","CN",47,52,45,144,-0.100083458556983,-0.0347222222222222,149735,0.961699001569439,4776876.86,1796783.797,-2980093.063,1,-0.0364310743691105,0.290671103153734,0.772247161374966,0,1
"172",2016,"Croatia","RU",28,71,1,100,-0.919793362425357,-0.43,65611,1.52413467253967,334198.396,209945.098,-124253.298,1,1.06974812938866,-1.09975421354944,-0.107224197529055,0,1
"173",2016,"Croatia","USA",40,109,4,153,-0.994622575144062,-0.450980392156863,65611,2.33192604898569,208873.429,505813.585,296940.156,1,1.21150930714242,-0.859917703004647,1.34466250045081,0,1
"174",2016,"Croatia","CN",2,8,1,11,-1.22377543162212,-0.545454545454545,65611,0.167654813979363,645480.536,83844.599,-561635.937,1,1.04732539459913,-1.04212685641897,0.471344403881618,0,1
"175",2016,"Czechia","RU",58,86,58,202,-0.391117659700023,-0.138613861386139,66177,3.05242002508424,3411413.128,3074515.354,-336897.774,1,1.12834147641444,-0.336241324353555,0.317522872692785,1,0
"176",2016,"Czechia","USA",133,102,100,335,0.264238679261841,0.0925373134328358,66177,5.06218172476842,3273747.64,3492140.647,218393.007,1,1.0897645472606,0.702663261211324,0.844548053921081,1,0
"177",2016,"Czechia","CN",171,210,163,544,-0.204902386516441,-0.0716911764705882,66177,8.22037868141499,17648830.336,1913741.001,-15735089.335,1,-0.676795542706661,0.705813090648494,0.968714046827491,1,0
"178",2016,"Hungary","USA",215,143,115,473,0.406625874344127,0.152219873150106,121252,3.90096658199452,1969667.746,3534177.601,1564509.855,1,1.54551474275303,0.652296729585337,1.18784529572264,0,1
"179",2016,"Hungary","RU",108,260,131,499,-0.875852688212907,-0.304609218436874,121252,4.11539603470458,2636732.164,1595367.236,-1041364.928,1,1.01111363412103,-0.692354338638976,-0.160357125563054,0,1
"180",2016,"Hungary","CN",79,54,41,174,0.377556319991088,0.14367816091954,121252,1.43502787582885,4866965.63,2244571.155,-2622394.475,1,0.143357786627701,0.323489507627422,1.24893294596246,0,1
"181",2017,"Croatia","CN",12,32,0,44,-0.955511445027436,-0.454545454545455,126197,0.348661220155788,777789.766,125966.236,-651823.53,1,0.84216393102371,-0.728604422799006,1.43463240514093,0,1
"182",2017,"Croatia","RU",74,162,2,238,-0.779878876384278,-0.369747899159664,126197,1.88594023629722,338616.079,200941.958,-137674.121,1,1.05489799632988,-1.0947811461842,-0.202338473605387,0,1
"183",2017,"Croatia","USA",99,227,5,331,-0.826992594226458,-0.386706948640483,126197,2.62288326980832,158900.222,606108.121,447207.899,1,1.87886791043521,-1.18509378428387,2.3035777561535,0,1
"184",2017,"Czechia","USA",152,136,84,372,0.110839981422452,0.0430107526881721,46934,7.92602377807133,3964310.213,3763336.76,-200973.453,1,-0.150518628039404,1.23794864546216,1.02419049657972,0,0
"185",2017,"Czechia","RU",46,55,31,132,-0.176930708159078,-0.0681818181818182,46934,2.81246005028338,4953432.149,3539595.373,-1413836.776,1,0.27395170809798,0.303661235436411,0.558825764364712,0,0
"186",2017,"Czechia","CN",17,27,48,92,-0.451985123743057,-0.108695652173913,46934,1.96019942898538,20498182.473,2414363.075,-18083819.398,1,-0.924995392169336,0.979610769565504,1.48425311179806,0,0
"187",2017,"Hungary","RU",106,414,182,702,-1.35892798942587,-0.438746438746439,105463,6.65636289504376,3574317.401,1919343.91,-1654973.491,1,0.618263616560067,-0.323172283851951,0.129840246363501,1,1
"188",2017,"Hungary","USA",199,170,129,498,0.157078939606347,0.0582329317269076,105463,4.72203521614215,2219097.214,3188604.891,969507.677,1,0.582019767367133,1.04911927105931,0.886998422245609,1,1
"189",2017,"Hungary","CN",60,64,43,167,-0.064021858764931,-0.0239520958083832,105463,1.58349373714004,5291354.643,2663851.719,-2627502.924,1,0.14079014376306,0.478090023128113,1.695272220714,1,1
"190",2018,"Croatia","CN",31,48,0,79,-0.43157625211185,-0.215189873417722,124108,0.636542366326103,952397.644,158419.657,-793977.987,1,0.518786673889367,-0.314850319326574,2.17681607310039,0,1
"191",2018,"Croatia","RU",88,154,7,249,-0.557191544323916,-0.265060240963855,124108,2.00631707867341,450266.191,174791.676,-275474.515,1,0.902421938307746,-0.969094552485127,-0.478604880839079,0,1
"192",2018,"Croatia","USA",108,178,14,300,-0.49783842823918,-0.233333333333333,124108,2.41724949237761,213830.832,403917.637,190086.805,1,0.736959668897613,-0.827659839688773,0.370436157437598,0,1
"193",2018,"Hungary","USA",123,110,95,328,0.111225635110224,0.0396341463414634,91102,3.6003600360036,2145351.609,3541174.219,1395822.61,1,1.27235723345533,0.931795850401426,1.19393637464555,0,1
"194",2018,"Hungary","RU",139,320,172,631,-0.831817675099304,-0.286846275752773,91102,6.9263023863362,4604945.123,1840033.183,-2764911.94,1,-0.0923512044740268,0.0826460301670347,0.0587988215077579,0,1
"195",2018,"Hungary","CN",65,46,39,150,0.342597830047896,0.126666666666667,91102,1.64650611402604,6377348.262,2371480.673,-4005867.589,1,-0.552012739648382,0.873706234162921,1.38403270275249,0,1
"196",2019,"Croatia","CN",41,83,3,127,-0.699153204620157,-0.330708661417323,105565,1.20305025339838,804120.607,120453.512,-683667.095,1,0.769725226501915,-0.666210367980757,1.30856083571322,1,1
"197",2019,"Croatia","RU",51,114,2,167,-0.798993015324604,-0.377245508982036,105565,1.58196371903567,330353.208,173586.782,-156766.426,1,1.03377237164584,-1.10408281271693,-0.491334064274938,1,1
"198",2019,"Croatia","USA",120,189,1,310,-0.452739271591771,-0.22258064516129,105565,2.93657935868896,188665.241,461461.89,272796.649,1,1.10428485039318,-0.991412553507113,0.920616299651077,1,1
"199",2019,"Czechia","RU",38,34,34,106,0.109698917256425,0.0377358490566038,9319,11.374611009765,5015050.421,4303006.082,-712044.339,1,0.830718875543061,0.329231406391283,0.954915048120883,0,0
"200",2019,"Czechia","USA",22,12,19,53,0.587786664902119,0.188679245283019,9319,5.6873055048825,4700917.268,4639264.969,-61652.2990000006,1,0.261525967204528,1.80892513027891,1.60441224576965,0,0
"201",2019,"Czechia","CN",45,67,41,153,-0.394415271921579,-0.143790849673203,9319,16.4180706084344,28337633.065,2469651.02,-25867982.045,1,-1.74757948883246,1.73291301964614,1.54118846672899,0,0
"202",2019,"Hungary","RU",151,361,198,710,-0.869676416649396,-0.295774647887324,109997,6.45472149240434,4471450.876,2026859.49,-2444591.386,1,0.11272731439279,0.0300815501978321,0.226145756176714,0,1
"203",2019,"Hungary","USA",231,146,91,468,0.457554445069167,0.181623931623932,109997,4.25466149076793,2428021.833,3419215.158,991193.325,1,0.617135626869058,1.38150180369599,1.08776189635979,0,1
"204",2019,"Hungary","CN",46,83,41,170,-0.585394319263499,-0.217647058823529,109997,1.54549669536442,7157897.5,1666400.946,-5491496.554,1,-1.29872952423133,1.1580522253926,0.633449916398503,0,1
"205",2020,"Croatia","CN",37,44,1,82,-0.171148256195829,-0.0853658536585366,52881,1.55065146271818,1213404.45,96676.064,-1116728.386,1,-0.215415692819649,0.303636304837847,0.764789700727009,0,1
"206",2020,"Croatia","RU",11,25,0,36,-0.796331416795176,-0.388888888888889,52881,0.680773812900664,265226.294,201493.89,-63732.404,1,1.1367144643695,-1.1773973829593,-0.196507550991348,0,1
"207",2020,"Croatia","USA",60,90,4,154,-0.402706485669085,-0.194805194805195,52881,2.91219908851951,198244.969,521256.739,323011.77,1,1.32729673801259,-0.92907718225986,1.49231437220149,0,1
"208",2020,"Czechia","RU",152,194,153,499,-0.243267567011035,-0.0841683366733467,60358,8.26733821531529,2941821.991,4288708.874,1346886.883,1,2.46417236406673,-0.531110885966427,0.94749706090945,1,0
"209",2020,"Czechia","CN",52,166,69,287,-1.15418213982292,-0.397212543554007,60358,4.7549620597104,31037333.761,2604680.399,-28432653.362,1,-2.01859872804958,1.99233051134083,1.68024130400603,1,0
"210",2020,"Czechia","USA",116,89,71,276,0.263652647724946,0.0978260869565217,60358,4.57271612710825,4301515.762,4507676.436,206160.674,1,1.05358722202919,1.49933147871336,1.51724696440742,1,0
"211",2020,"Hungary","RU",110,227,126,463,-0.722134717433198,-0.252699784017279,130779,3.54032375228439,2589051.134,1881814.097,-707237.037,1,1.22503201101785,-0.711129144315403,0.0962234647383672,0,1
"212",2020,"Hungary","CN",173,260,164,597,-0.406425261806508,-0.14572864321608,130779,4.56495308879866,9017060.378,2062772.328,-6954288.05,1,-2.03396758712708,1.83532597785554,1.05540154107277,0,1
"213",2020,"Hungary","USA",134,87,77,298,0.429925405678325,0.157718120805369,130779,2.27865330060637,2311730.165,3566932.607,1255202.442,1,1.04464911688786,1.19649096428704,1.21636097667969,0,1
"214",2021,"Czechia","CN",50,132,48,230,-0.964609309144963,-0.356521739130435,50900,4.51866404715128,35084744.217,2997803.146,-32086941.071,1,-2.40476215889894,2.38125105720358,2.08507789418612,0,0
"215",2021,"Czechia","RU",194,391,202,787,-0.699553352372357,-0.250317662007624,50900,15.4616895874263,6998958.346,4320792.748,-2678165.598,1,-0.729103810643834,1.15250773586991,0.964143511532902,0,0
"216",2021,"Czechia","USA",88,76,62,226,0.145711811181394,0.0530973451327434,50900,4.44007858546169,5201778.994,5368655.804,166876.81,1,0.937404550720725,2.19716505514731,2.08756648350102,0,0
"217",2021,"Hungary","CN",263,665,209,1137,-0.926485269853749,-0.353562005277045,126279,9.00387237783004,9825403.731,2475922.648,-7349481.083,1,-2.2326021572947,2.12979707688787,1.49521495010111,1,1
"218",2021,"Hungary","RU",122,332,171,625,-0.998528830111127,-0.336,126279,4.94935816723287,4269442.695,2067579.664,-2201863.031,1,0.268129054645708,-0.049460866216484,0.262620257051404,1,1
"219",2021,"Hungary","USA",101,85,107,293,0.171542422539128,0.0546075085324232,126279,2.32025910879877,2942947.104,4143667.681,1200720.577,1,0.95642590507778,2.20070715399323,1.71845196597523,1,1
