"","year","country","gp","X","npos","nneg","nneu","nmention","add_senti","import","export","merleg","eu","n_merleg","n_import","n_export","leftright","valasztasi_ev","log_senti","salience"
"143",2005,"Croatia","UK",148,13,0,7,20,0.65,347354.52,124786.285,-222568.235,0,-1.17773823005609,0.146177349045328,-1.60904381468387,1,1,3.29583686600433,0.30510815281101
"144",2005,"Croatia","USA",147,40,3,63,106,0.349056603773585,401604.818,305131.821,-96472.997,0,-0.535689706175374,0.394187077873663,-0.574054238424427,1,1,1.62830639673848,2.21604868883786
"145",2005,"Czechia","CN",156,23,24,15,62,-0.0161290322580645,3924155.192,298483.911,-3625671.281,1,0.641279643644758,-0.651254671379291,-0.730571974823906,0,1,-0.093090423066012,0.695508664387599
"146",2005,"Czechia","DE",152,46,89,78,213,-0.2018779342723,22965404.164,26200642.941,3235238.777,1,-0.601181081462698,-0.209792500011322,-0.358567698278492,0,1,-0.670307688590123,4.53848874219026
"147",2005,"Czechia","FR",155,65,15,96,176,0.284090909090909,3468969.475,4139348.423,670378.948,1,-0.524270627507292,-0.00960655178559009,-0.28875404101436,0,1,1.3798634707896,2.58163385594719
"148",2005,"Czechia","RU",153,19,17,33,69,0.0289855072463768,4360243.143,1401250.657,-2958992.486,1,-0.970127595925365,0.0345534180898764,-0.583259821508107,0,1,0.0285733724440559,1.3910173287752
"149",2005,"Czechia","UK",154,45,56,95,196,-0.0561224489795918,1912178.171,3633630.549,1721452.378,1,-0.395147763939174,-0.307039880958884,-0.375486169492926,0,1,-0.270545790208794,2.71130496286691
"150",2005,"Czechia","USA",157,78,28,124,230,0.217391304347826,1986326.763,2074700.141,88373.378,1,0.740088801721678,-0.344227339502664,-0.137646960221453,0,1,0.587786664902119,3.34787221501827
"151",2005,"Hungary","CN",163,38,24,24,86,0.162790697674419,3587953,401960,-3185993,1,-0.139921880300235,-0.142441527043109,-0.712593051631343,0,1,0.67347441496124,0.684303508732697
"152",2005,"Hungary","DE",161,112,90,102,304,0.0723684210526316,18206775,18731716,524941,1,-1.11856800861119,-0.0215149674133988,-0.186086889437569,0,1,-0.0670354013361583,2.62092716416575
"153",2005,"Hungary","FR",158,84,5,91,180,0.438888888888889,3259322,3186557,-72765,1,-0.880368019939291,0.197180644753966,-0.135420213866179,0,1,1.48088277979581,1.54303732361294
"154",2005,"Hungary","RU",160,77,35,69,181,0.232044198895028,4868346,1171082,-3697264,1,-0.689270063222085,0.18636233580631,-0.540404426235194,0,1,0.0692917804713919,1.68168705414048
"155",2005,"Hungary","UK",162,35,19,58,112,0.142857142857143,1638712,3161244,1522532,1,-0.0145771976433405,0.291904793988769,0.0873714523212761,0,1,0.634058264189939,0.818480667307735
"156",2005,"Hungary","USA",159,47,22,139,208,0.120192307692308,1111367,1896403,785036,1,0.283302316469818,-0.713191823582427,-0.237959907966453,0,1,-0.0745686954975085,1.48042131627793
"157",2006,"Croatia","CN",164,10,0,6,16,0.625,1146398.31,17139.207,-1129259.103,0,-0.243920946744869,0.144857298412672,-1.05415432573563,1,0,3.13549421592915,0.254586297266941
"158",2006,"Croatia","DE",168,46,6,36,88,0.454545454545455,3127137.863,1071445.428,-2055692.435,0,-0.648479262044198,-0.23955853188555,-0.825165025434371,1,0,1.62531126159039,1.73717708723325
"159",2006,"Croatia","FR",167,29,0,12,41,0.707317073170732,849716.276,212745.256,-636971.02,0,-1.39303862401123,1.10131142792926,-0.785774763354485,1,0,2.26868354131836,1.13815050542868
"160",2006,"Croatia","RU",166,12,1,9,22,0.5,2167824.84,123578.347,-2044246.493,0,-1.05472325494514,0.96439294881895,-1.01965152826365,1,0,2.51230562397611,0.554099588169225
"161",2006,"Croatia","UK",169,10,1,8,19,0.473684210526316,406496.961,193041.96,-213455.001,0,-1.07853791324391,0.810295344966273,-0.455133530627655,1,0,2.12026353620009,0.344440284537626
"162",2006,"Croatia","USA",165,29,2,34,65,0.415384615384615,372059.967,327181.456,-44878.511,0,-0.30655187907319,0.201938482137982,-0.363237854726557,1,0,0.989128055826421,1.93186072631973
"163",2006,"Czechia","CN",174,39,11,42,92,0.304347826086957,5711362,400773,-5310589,1,0.466790434138531,-0.483117526984256,-0.628217442674337,0,0,1.00097381910419,2.37131078764
"164",2006,"Czechia","DE",170,29,28,62,119,0.00840336134453781,26583076.442,30366436.125,3783359.683,1,-0.533824805949695,0.0412516242847704,-0.169857437633068,0,0,-0.157467432453252,4.505490496516
"165",2006,"Czechia","FR",173,15,5,32,52,0.192307692307692,4463305,5268095,804790,1,-0.457302238378334,0.534322163622869,0.0159060826921486,0,0,0.847297860387204,1.09445113275692
"166",2006,"Czechia","RU",171,26,19,40,85,0.0823529411764706,5593601,1894521,-3699080,1,-1.56804528892482,0.551558939705825,-0.326006086169917,0,0,-0.148420005118273,2.35306993542738
"167",2006,"Czechia","UK",172,13,17,26,56,-0.0714285714285714,2456689,4548918,2092229,1,-0.236205091161732,0.196156709841701,-0.101429174700697,0,0,-0.158224005214894,1.14917368939477
"168",2006,"Czechia","USA",175,67,32,175,274,0.127737226277372,2178222.561,2183107.151,4884.58999999985,1,0.492942855389602,-0.200670140400862,-0.0666325761285973,0,0,0.183519879286063,6.11068549122615
"169",2006,"Hungary","CN",178,11,6,4,21,0.238095238095238,3858845,762040,-3096805,1,-0.0950936101517835,-0.0437583812449558,-0.329274911340601,0,0,1.29928298413026,0.334151052575816
"170",2006,"Hungary","DE",177,29,42,39,110,-0.118181818181818,21048974,21841723,792749,1,-0.948869140704977,0.278272822733482,0.107800304924378,0,0,-0.321766089231517,1.97230621276457
"171",2006,"Hungary","FR",176,17,4,56,77,0.168831168831169,3672134,3463762,-208372,1,-1.10304950271855,0.484001110690994,0.0133533165043112,0,0,0.398639143037765,1.19805377386939
"172",2006,"Hungary","RU",180,26,14,35,75,0.16,6179246,1997876,-4181370,1,-0.999208779969369,0.702540211184175,0.200184218503605,0,0,0.381014012244,1.18175372252423
"173",2006,"Hungary","UK",179,12,5,26,43,0.162790697674419,1883468,3324415,1440947,1,-0.0844891336391197,0.736212794039907,0.18651907979337,0,0,0.083381608939051,0.431951360646786
"174",2006,"Hungary","USA",181,32,20,89,141,0.0851063829787234,1293234,2026037,732803,1,0.198720721796509,-0.42385582118897,-0.125103821626992,0,0,-0.249067236324001,2.68950847195169
"175",2007,"Croatia","CN",184,13,2,8,23,0.478260869565217,1603371.838,19840.36,-1583531.478,0,-1.27731348131312,1.2277103434985,-0.99238112650157,1,0,2.28238238567653,0.84469368122199
"176",2007,"Croatia","DE",182,22,9,42,73,0.178082191780822,3718997.308,1237038.619,-2481958.689,0,-1.89038782601879,0.66485372145257,-0.464966357520851,1,0,0.924258901523332,2.20558905652409
"177",2007,"Croatia","FR",185,10,1,7,18,0.5,932491.34,275649.788,-656841.552,0,-1.50075470546128,1.64065820142642,-0.223792533034906,1,0,1.48807705542983,0.65698397428377
"178",2007,"Croatia","RU",183,19,1,21,41,0.439024390243902,2618796.766,157060.58,-2461736.186,0,-1.51667536412061,1.47206037715841,-0.665926233176148,1,0,0.451985123743057,1.6659236490767
"179",2007,"Croatia","UK",187,7,0,11,18,0.388888888888889,465624.027,240421.347,-225202.68,0,-1.20641496310435,1.47424069305573,0.345848393755618,1,0,2.70805020110221,0.422346840610995
"180",2007,"Croatia","USA",186,24,1,36,61,0.377049180327869,488636.798,347520.264,-141116.534,0,-0.73395746413571,0.96050490899408,-0.168778674278205,1,0,0.977251431663842,2.62793589713508
"181",2007,"Czechia","CN",192,21,13,9,43,0.186046511627907,9193963.453,696676.527,-8497286.926,1,0.136777641363768,-0.155480758395233,-0.332124600675397,1,0,0.439366659783846,0.710387807162001
"182",2007,"Czechia","DE",188,71,113,162,346,-0.121387283236994,32771955.039,37191790.376,4419835.337,1,-0.455610986628337,0.470721595129568,0.139330830438084,1,0,-0.528293316806382,8.42778262133101
"183",2007,"Czechia","FR",190,57,12,60,129,0.348837209302326,5357723.159,6515459.981,1157736.822,1,-0.281451519513897,1.02359334827945,0.352582514020654,1,0,1.21163567707151,2.5670832122445
"184",2007,"Czechia","RU",191,115,70,148,333,0.135135135135135,5624593.417,2861906.788,-2762686.629,1,-0.811531831344311,0.564550506286671,0.178511590612606,1,0,0.293125744032957,7.08773289418451
"185",2007,"Czechia","UK",193,33,32,71,136,0.00735294117647059,3187828.057,6081747.652,2893919.595,1,0.107459634037251,0.871821290395992,0.357533403117424,1,0,-0.0192313619278876,2.970712648132
"186",2007,"Czechia","USA",189,226,112,516,854,0.133489461358314,2634215.701,2351013.15,-283202.551,1,-0.359861105407468,0.14045821504148,0.0433579226821412,1,0,0.136575535005751,16.79098453292
"187",2007,"Hungary","CN",195,14,9,22,45,0.111111111111111,5128096,1014446,-4113650,1,-0.606187057242222,0.418616592868166,-0.0605796255201577,0,0,0.435318071257845,0.280883650107672
"188",2007,"Hungary","DE",194,45,68,68,181,-0.12707182320442,25396652,26824553,1427901,1,-0.546399552984054,0.73685463909828,0.578664173938993,0,0,-0.619039208406224,1.63602406729381
"189",2007,"Hungary","FR",198,38,9,65,112,0.258928571428571,4133376,4485675,352299,1,-0.182366576089922,0.80447058674723,0.561805201360279,0,0,0.652655819205208,0.960917750368352
"190",2007,"Hungary","RU",197,62,26,50,138,0.260869565217391,6491158,2959936,-3531222,1,-0.582965153953964,0.825358178584328,1.06193540629332,0,0,0.449402811139584,1.24672918381125
"191",2007,"Hungary","UK",196,31,21,22,74,0.135135135135135,2370712,4277574,1906862,1,0.314763420868124,1.62071167119477,0.765687274225431,0,0,0.200670695462151,0.502633900192676
"192",2007,"Hungary","USA",199,34,25,110,169,0.0532544378698225,1528247,2206633,678386,1,0.110602546747451,-0.0499687392527563,0.0321184948066696,0,0,-0.486030965152774,1.68530190064603
"193",2008,"Croatia","CN",201,17,1,8,26,0.615384615384615,1885833.301,35263.636,-1850569.665,0,-1.88478002358403,1.89703632539421,-0.639663194126086,1,0,2.4567357728213,0.358628604217472
"194",2008,"Croatia","DE",203,60,12,42,114,0.421052631578947,4115890.236,1518132.923,-2597757.313,0,-2.22776218181773,1.27134032968173,0.14647058168807,1,0,1.67195826941543,2.12308133696744
"195",2008,"Croatia","FR",202,23,1,63,87,0.252873563218391,1000655.226,298386.679,-702268.547,0,-1.74700970726251,2.08480128276705,-0.0206636278756847,1,0,2.02438176449681,1.52058528188208
"196",2008,"Croatia","RU",204,9,2,8,19,0.368421052631579,3200867.252,186208.465,-3014658.787,0,-2.12848390939825,2.12730787640057,-0.357991448097699,1,0,1.43508452528932,0.272557739205279
"197",2008,"Croatia","UK",205,8,1,6,15,0.466666666666667,580581.57,336011.6,-244569.97,0,-1.41723379029493,2.76511357185956,1.96186898094101,1,0,1.22377543162212,0.229522306699182
"198",2008,"Croatia","USA",200,24,2,42,68,0.323529411764706,630448.829,351408.658,-279040.171,0,-1.346494286156,1.88327699602119,-0.131601770376054,1,0,1.11861295537478,1.70707215607517
"199",2008,"Czechia","CN",206,55,46,73,174,0.0517241379310345,12442373.255,777529.291,-11664843.964,1,-0.191252930927048,0.15012368843671,-0.251220108191163,1,0,0.662056593489914,1.91794675082385
"200",2008,"Czechia","DE",209,52,59,79,190,-0.0368421052631579,38009386.326,44867594.936,6858208.61,1,-0.155969538579408,0.834166995919923,0.487044462680883,1,0,-0.317921957641499,5.5794814569421
"201",2008,"Czechia","FR",210,53,20,103,176,0.1875,5784067.444,7887134.415,2103066.971,1,0.189545740990902,1.25681532761262,0.722811324687954,1,0,0.750776293396582,3.64409882656531
"202",2008,"Czechia","RU",208,92,52,88,232,0.172413793103448,9141003.381,3988126.713,-5152876.668,1,-2.74256956257829,2.03857798122847,0.765865536841127,1,0,0.411507422564127,5.35281502275382
"203",2008,"Czechia","UK",211,39,23,46,108,0.148148148148148,3413120.81,7020774.288,3607653.478,1,0.413419514689709,1.08002017130691,0.638698426860349,1,0,0.646627164925052,2.23179258277684
"204",2008,"Czechia","USA",207,209,107,405,721,0.141470180305132,2922338.205,2541341.036,-380997.169,1,-0.649355587131096,0.356002589142041,0.1680363692142,1,0,0.318720291162763,14.5763953062612
"205",2008,"Hungary","CN",212,37,23,61,121,0.115702479338843,6129649,1110516,-5019133,1,-1.06130698973124,0.783471962253669,0.04169035264506,0,0,0.716677677970139,1.02516756393808
"206",2008,"Hungary","DE",215,53,76,70,199,-0.115577889447236,27776612,28909331,1132719,1,-0.733444194019015,0.987886656574175,0.775670019034361,0,0,-0.316911710766719,2.05033512787616
"207",2008,"Hungary","FR",214,53,4,82,139,0.352517985611511,4729529,5072915,343386,1,-0.197002694107513,1.21867579693917,0.876971839677649,0,0,0.873895172906469,1.22900205033513
"208",2008,"Hungary","RU",213,39,25,46,110,0.127272727272727,10157294,3872211,-6285083,1,-2.34606692183206,2.26892999285414,1.87909240777021,0,0,-0.0886656370856563,1.34890468939221
"209",2008,"Hungary","UK",217,30,21,49,100,0.09,2120250,5055838,2935588,1,1.19630079010504,1.16604551261722,1.23858398471285,0,0,0.131336002061087,0.75538662605964
"210",2008,"Hungary","USA",216,78,10,142,230,0.295652173913043,1962557,2478477,515920,1,-0.152480817413017,0.640984095508372,0.268779015463784,0,0,0.343771539102825,2.68581911487872
"211",2009,"Croatia","CN",223,15,2,4,21,0.619047619047619,1441495.746,41090.655,-1400405.091,0,-0.860732038938916,0.844125718988709,-0.506403950526175,1,1,2.10413415427021,0.40750411277299
"212",2009,"Croatia","DE",221,68,12,49,129,0.434108527131783,2863084.705,1148521.837,-1714562.868,0,0.345387192798941,-0.643054520072114,-0.657508253548396,1,1,1.49591408613711,2.61104487073064
"213",2009,"Croatia","FR",220,28,2,33,63,0.412698412698413,631762.918,209694.427,-422068.491,0,-0.228074428911336,-0.318831725450483,-0.813030537004365,1,1,1.94591014905531,1.35834704257663
"214",2009,"Croatia","RU",219,21,1,10,32,0.625,2009412.822,154049.794,-1855363.028,0,-0.845723807753707,0.786065613657683,-0.697733883708157,1,1,2.83321334405622,0.558431561948172
"215",2009,"Croatia","UK",222,7,1,12,20,0.3,367773.756,222954.284,-144819.472,0,-0.331419357814335,0.375467548456556,0.0505553851089702,1,1,0.998528830111127,0.347133133102917
"216",2009,"Croatia","USA",218,41,8,42,91,0.362637362637363,542735.043,236203.474,-306531.569,0,-1.46858716254828,1.31252264748309,-1.23307761222685,1,1,1.2666713985415,2.5808593808956
"217",2009,"Czechia","CN",224,16,6,7,29,0.344827586206897,10546001.99,843971.398,-9702030.592,1,0.0120150090004879,-0.0282834482095049,-0.184735492446696,1,1,0.60077386042893,0.401890270097978
"218",2009,"Czechia","DE",227,39,64,92,195,-0.128205128205128,27960029.4,36438816.833,8478787.433,1,0.0431765850178664,0.136803659675087,0.105221159774548,1,1,-0.416160397224912,4.50394268213251
"219",2009,"Czechia","FR",228,44,23,92,159,0.132075471698113,4055561.766,6351707.363,2296145.597,1,0.285744411904159,0.311275467703892,0.308384025295453,1,1,0.638488768022081,2.38362505023628
"220",2009,"Czechia","RU",226,53,28,57,138,0.181159420289855,5395162.601,2620266.351,-2774896.25,1,-0.821396000490012,0.468376473723749,0.0524896111663316,1,1,0.515027310619691,2.64693246857634
"221",2009,"Czechia","UK",229,28,26,46,100,0.02,2279669.314,5574188.831,3294519.517,1,0.279186810291407,0.0325682231565443,0.205559239141318,1,1,0.17958557697508,1.59370279521612
"222",2009,"Czechia","USA",225,80,69,225,374,0.0294117647058824,2202265.753,1806036.392,-396229.361,1,-0.694446366345089,-0.182683434402293,-0.313641027978812,1,1,0.0574870909176816,5.52945578514115
"223",2009,"Hungary","CN",230,24,16,32,72,0.111111111111111,4949087,1214685,-3734402,1,-0.41556688639794,0.353405470922219,0.152582008265884,0,1,0.807091439909163,0.432698384916815
"224",2009,"Hungary","DE",232,57,60,70,187,-0.0160427807486631,19198627,21101987,1903360,1,-0.245120823312728,0.0831030129717763,0.037897266889888,0,1,-0.240788015293919,1.60438726991628
"225",2009,"Hungary","FR",231,34,5,60,99,0.292929292929293,3384456,4497356,1112900,1,1.06662321413761,0.284123350354976,0.568074293217416,0,1,0.942958978956316,0.734128720476843
"226",2009,"Hungary","RU",235,40,39,19,98,0.0102040816326531,5680583,2937919,-2742664,1,-0.0781074273387084,0.50618747041863,1.04221400024633,0,1,-0.198321898140396,1.03069727643106
"227",2009,"Hungary","UK",234,23,11,35,69,0.173913043478261,1515060,4390645,2875585,1,1.14488293271024,0.0674380890976807,0.834392628644397,0,1,-0.0615578929994333,0.515348638215532
"228",2009,"Hungary","USA",233,59,15,107,181,0.243093922651934,1523004,1858778,335774,1,-0.444193641758122,-0.0583099372741065,-0.270715282702418,0,1,0.0277795641070757,1.80858201336017
"229",2010,"Croatia","CN",238,6,3,2,11,0.272727272727273,1440729.319,37695.204,-1403034.115,0,-0.866712622228403,0.842309579190813,-0.584055187280433,1,0,0.887303195000903,0.197679546249411
"230",2010,"Croatia","DE",237,38,9,73,120,0.241666666666667,2508549.013,1218669.599,-1289879.414,0,1.58268433643094,-1.18481562027811,-0.504922689631613,1,0,1.20682587330834,2.5850402201846
"231",2010,"Croatia","FR",236,15,0,21,36,0.416666666666667,543211.568,162445.19,-380766.378,0,-0.00417998220163799,-0.895815693850885,-1.23515006871248,1,0,2.00148000021012,0.760305947113118
"232",2010,"Croatia","RU",240,21,1,17,39,0.512820512820513,1821833.599,230486.114,-1591347.485,0,-0.55359075874941,0.574904216993882,0.109782743017505,1,0,1.91364928683709,0.805924303939905
"233",2010,"Croatia","UK",241,4,1,7,12,0.25,320595.867,175092.062,-145503.805,0,-0.33886853012847,-0.154298970555751,-0.758589205191859,1,0,1.22377543162212,0.25850402201846
"234",2010,"Croatia","USA",239,30,3,31,64,0.421875,435723.804,294269.835,-141453.969,0,-0.735456056886265,0.616199608802499,-0.677905599605548,1,0,1.47962630091211,1.59664248893755
"235",2010,"Czechia","CN",242,16,19,34,69,-0.0434782608695652,15332148.821,1214996.235,-14117152.586,1,-0.445212746348803,0.421988482950064,0.186526721131189,1,0,0.392042087776024,0.867362869930264
"236",2010,"Czechia","DE",244,61,77,68,206,-0.0776699029126214,32057288.768,42212766.394,10155477.626,1,0.249217999153708,0.421128167538516,0.366780838443859,1,0,-0.483978373729803,5.01335738819693
"237",2010,"Czechia","FR",243,28,4,43,75,0.32,4151364.621,7100946.88,2949582.259,1,0.611309906711414,0.363682248455905,0.510611353011216,1,0,1.33500106673234,1.49186413628005
"238",2010,"Czechia","RU",247,18,12,28,58,0.103448275862069,6812628.584,3538199.508,-3274429.076,1,-1.22496923912652,1.06255742108993,0.531216412361893,1,0,-0.167054084663166,1.59594768067169
"239",2010,"Czechia","UK",246,45,22,37,104,0.221153846153846,2543869.468,6443274.857,3899405.389,1,0.53848626855389,0.276722443240548,0.465782521172834,1,0,0.34754246037546,2.34187974881171
"240",2010,"Czechia","USA",245,56,49,118,223,0.031390134529148,2797205.762,2320765.167,-476440.595,1,-0.931890001691592,0.262391039430849,0.0235433195232109,1,0,0,4.614370468029
"241",2010,"Hungary","CN",252,28,17,18,63,0.174603174603175,6173901,1530089,-4643812,1,-0.872660633939125,0.799592506853952,0.488340936060433,1,0,0.347196199984189,0.409215923257739
"242",2010,"Hungary","DE",249,46,53,64,163,-0.0429447852760736,20989922,23805449,2815527,1,0.332881727923245,0.272044170699,0.29336706558942,1,0,-0.403442862727397,1.55121384862818
"243",2010,"Hungary","FR",251,41,17,96,154,0.155844155844156,3237860,4748050,1510190,1,1.71901672106107,0.18226891534702,0.702619598759162,1,0,0.822139300751049,1.27523101666365
"244",2010,"Hungary","RU",253,49,21,45,115,0.243478260869565,6828202,3363961,-3464241,1,-0.540081973025718,0.958072081878902,1.42383489660238,1,0,0.019901154317295,1.30378096479791
"245",2010,"Hungary","UK",250,46,23,35,104,0.221153846153846,1640926,5162439,3521513,1,1.69839248708766,0.295923890199335,1.30335797173353,1,0,0.278379679789467,0.675682105844174
"246",2010,"Hungary","USA",248,78,33,129,240,0.1875,1576169,1921384,345215,1,-0.428905704337129,0.0262713697648183,-0.216212080291259,1,0,0.241510428184285,2.20310433102713
"247",2011,"Croatia","CN",256,8,0,3,11,0.727272727272727,1604811.743,54692.458,-1550119.285,0,-1.20130641438603,1.2311223694001,-0.195341642444633,1,0,2.94443897916644,0.218579234972678
"248",2011,"Croatia","DE",255,38,5,17,60,0.55,2858432.77,1349254.453,-1509178.317,0,0.943766328847034,-0.65016307777323,-0.220874232225646,1,0,2.26336437984076,1.74863387978142
"249",2011,"Croatia","FR",257,15,0,32,47,0.319148936170213,672196.637,381326.272,-290870.365,0,0.483136928002032,-0.0553732051026091,0.72030965296739,1,0,3.66356164612965,1.11111111111111
"250",2011,"Croatia","RU",258,12,1,18,31,0.354838709677419,1639948.433,320466.506,-1319481.927,0,-0.252771672587523,0.370152725486813,1.06038662634539,1,0,2.39789527279837,0.655737704918033
"251",2011,"Croatia","UK",259,10,1,4,15,0.6,335808.718,199744.759,-136063.959,0,-0.236112942610559,0.0165280691730274,-0.341817990226631,1,0,3.04452243772342,0.29143897996357
"252",2011,"Croatia","USA",254,14,2,25,41,0.292682926829268,523779.269,355451.125,-168328.144,0,-0.854807765606918,1.189177265488,-0.0929517757544665,1,0,1.30992138233532,1.29326047358834
"253",2011,"Czechia","CN",262,20,20,17,57,0,18905320.565,1667836.481,-17237484.084,1,-0.768352666087163,0.758145938696052,0.639656688080313,1,0,0.714653385780909,0.627327974906881
"254",2011,"Czechia","DE",263,62,125,105,292,-0.215753424657534,38938449.936,52221249.289,13282799.353,1,0.63352142848069,0.898638275368364,0.820164703738676,1,0,-0.718641029386165,6.15565575377377
"255",2011,"Czechia","FR",265,48,21,87,156,0.173076923076923,4911601.102,8845136.854,3933535.752,1,1.10155069735727,0.779552386975775,0.981385877669191,1,0,0.928975891401471,2.45703456838528
"256",2011,"Czechia","RU",264,33,37,44,114,-0.0350877192982456,8100370.332,5215405.295,-2884965.037,1,-0.910320720809356,1.60235987205966,1.40592428758596,1,0,-0.253988226665308,1.90812259034176
"257",2011,"Czechia","UK",260,42,38,50,130,0.0307692307692308,2871823.026,7357285.88,4485462.854,1,0.789714459225177,0.579792838790977,0.739457325625442,1,0,-0.0449513878622663,1.90812259034176
"258",2011,"Czechia","USA",261,65,36,124,225,0.128888888888889,2944140.579,3134884.493,190743.914,1,1.04312904942825,0.372312939748103,0.556849998805124,1,0,0.113023388403395,3.25426386982945
"259",2011,"Hungary","CN",269,70,34,48,152,0.236842105263158,6079151,1687531,-4391620,1,-0.745902201131143,0.765076064639435,0.655943620585136,1,0,0.56376804303619,0.667945099222167
"260",2011,"Hungary","DE",270,94,108,132,334,-0.0419161676646707,24178676,27550353,3371677,1,0.685291011387662,0.608385684780888,0.647250297914888,1,0,-0.356431605331862,2.34858115532956
"261",2011,"Hungary","FR",268,67,13,116,196,0.275510204081633,3693345,5183997,1490652,1,1.68693319432174,0.498738446095465,0.936588590099232,1,0,0.698749436108615,0.938816844528852
"262",2011,"Hungary","RU",271,85,35,59,179,0.279329608938547,8880717,3571730,-5308987,1,-1.72114192263321,1.7662670867467,1.60994094252039,1,0,-0.0454623740767573,1.70526076022618
"263",2011,"Hungary","UK",267,67,48,91,206,0.0922330097087379,2072420,5072538,3000118,1,1.25159793087611,1.07921923811344,1.24873140906389,1,0,0.261758387441989,0.738741123563687
"264",2011,"Hungary","USA",266,145,39,212,396,0.267676767676768,1948962,2268366,319404,1,-0.470701801442652,0.619355526540176,0.0858616854664805,1,0,0.337367491828724,2.03153808980014
"265",2012,"Croatia","CN",272,24,4,10,38,0.526315789473684,1487851.145,45866.13,-1441985.015,0,-0.955319307314008,0.95397034211821,-0.397192673485499,0,0,1.8803128665695,0.572364130073076
"266",2012,"Croatia","DE",273,107,4,59,170,0.605882352941176,2645561.299,1260669.253,-1384892.046,0,1.30586908244518,-0.975449036094821,-0.413564951235058,0,0,2.97212240791486,2.99492858759168
"267",2012,"Croatia","FR",275,40,0,19,59,0.677966101694915,649647.012,184042.187,-465604.825,0,-0.464080354629921,-0.202302327227127,-1.04220485226504,0,0,4.81218435537242,1.15803905386878
"268",2012,"Croatia","RU",276,17,0,3,20,0.85,1583175.605,422368.26,-1160807.345,0,-0.0771983373496718,0.306242504187763,2.13693453769837,0,0,3.66356164612965,0.292837461897853
"269",2012,"Croatia","UK",277,10,0,12,22,0.454545454545455,305550.137,193621.738,-111928.399,0,0.02660995010123,-0.323249387309223,-0.445331974981629,0,0,2.19722457733622,0.479188574014669
"270",2012,"Croatia","USA",274,25,5,22,52,0.384615384615385,464209.94,361239.84,-102970.1,0,-0.56454418616533,0.801559137064653,-0.0376059179859537,0,0,1.72645437082029,1.73040318394186
"271",2012,"Czechia","CN",279,11,18,19,48,-0.145833333333333,15672785.744,1670839.572,-14001946.172,1,-0.433282029565292,0.454034981011933,0.642661700416551,1,0,-0.482851771723585,0.958926002876778
"272",2012,"Czechia","DE",280,57,135,115,307,-0.254071661237785,35674358.528,49142433.854,13468075.326,1,0.656289214468638,0.672130480804736,0.680694490611071,1,0,-0.957155506228003,7.06118238481991
"273",2012,"Czechia","FR",283,34,9,68,111,0.225225225225225,4410729.106,7911709.278,3500980.172,1,0.886036050530893,0.505561712280379,0.72944432890184,1,0,1.19279950372781,2.06314382437125
"274",2012,"Czechia","RU",282,18,22,20,60,-0.0666666666666667,7903779.167,6033128.654,-1870650.513,1,-0.0908546594404019,1.51995173947344,1.83238898703789,1,0,-0.373513508301562,1.32215554942101
"275",2012,"Czechia","UK",278,28,29,39,96,-0.0104166666666667,2665027.001,7503843.363,4838816.362,1,0.941188278404653,0.388687264339468,0.7833398275776,1,0,0.109698917256425,1.62726836851817
"276",2012,"Czechia","USA",281,33,28,67,128,0.0390625,3003996.201,3553700.312,549704.111,1,2.10573349858031,0.417090915787037,0.831204465685358,1,0,-0.137470990628603,2.48449009836256
"277",2012,"Hungary","CN",286,29,22,19,70,0.1,5412282.799,1810642.365,-3601640.434,1,-0.34883737854958,0.522142896042964,0.78700010658951,1,0,0.419070760163943,0.418192063565194
"278",2012,"Hungary","DE",289,130,134,192,456,-0.0087719298245614,23192912.486,25694396.139,2501483.653,1,0.133885430354176,0.50440990213179,0.471867427478874,1,0,-0.281380854375052,4.09332062218473
"279",2012,"Hungary","FR",288,76,13,124,213,0.295774647887324,3404552.005,4741081.381,1336529.376,1,1.43384703769155,0.298085990776216,0.698879601102421,1,0,1.17587077180524,1.34317620416278
"280",2012,"Hungary","RU",287,89,44,110,243,0.185185185185185,8283260.028,3286884.42,-4996375.608,1,-1.52099903310682,1.53101339047952,1.35479467627749,1,0,-0.22543976357456,2.45953637384953
"281",2012,"Hungary","UK",285,37,24,87,148,0.0878378378378378,1789767.224,4271671.597,2481904.373,1,0.807529561409118,0.566116843837258,0.762100795906157,1,0,0.10212949507638,0.666272101273359
"282",2012,"Hungary","USA",284,78,31,160,269,0.174721189591078,1902610.524,2453641.178,551030.654,1,-0.0956256663525235,0.545613996901064,0.247157576088747,1,0,0.12334454731753,1.7542802666506
"283",2013,"Croatia","CN",291,40,0,6,46,0.869565217391304,769746.958,76376.174,-693370.784,1,0.747650981352467,-0.747662811524405,0.300547523627296,0,1,4.39444915467244,0.425468940767324
"284",2013,"Croatia","DE",290,256,9,127,392,0.630102040816326,3075973.738,1496969.466,-1579004.272,1,0.740331384869028,-0.317741725500587,0.100435784159196,0,1,3.0957336269342,4.64316104924341
"285",2013,"Croatia","FR",292,79,2,64,145,0.531034482758621,468249.267,219200.55,-249048.717,1,0.709847719758564,-1.38425597072307,-0.728103870588148,0,1,3.04452243772342,1.90536090865367
"286",2013,"Croatia","RU",293,51,0,18,69,0.739130434782609,988554.972,377505.849,-611049.123,1,0.531108824354217,-0.363132927383318,1.66298258923329,0,1,4.84418708645859,0.8046912575382
